Knr,Gnr,Bnr,Snr,Fnr,Andelsnummer,Bygningsnummer,GateAdresse,Postnummer,Poststed,BruksEnhetsNummer,Organisasjonsnummer,Bygningskategori,Byggear,Energikarakter,Oppvarmingskarakter,Utstedelsesdato,TypeRegistrering,Attestnummer,BeregnetLevertEnergiTotaltkWhm2,BeregnetFossilandel,Materialvalg,HarEnergiVurdering,EnergiVurderingDato
3823,38,27,,,,166299691,Fyresdalsvegen 1995,3870,FYRESDAL,H0101,,Småhus,1960,G,Orange,2018-01-18T18:27:22.0000000,Simple,A2018-847790,502.08,,Tre,False,
4614,22,202,9,,,300413501,Tysemarkjo 69,5414,STORD,H0101,,Småhus,2014,B,Red,2018-01-18T18:24:26.0000000,Simple,A2018-847789,130.7,,Tre,False,
1146,79,280,,,,14696059,Høievegen 139 A,5563,FØRRESFJORDEN,H0101,,Småhus,1966,F,Yellow,2018-01-18T18:14:35.0000000,Simple,A2018-847785,271.83,,Tre,False,
5001,70,79,,,67,,Tors veg 13A,7035,Trondheim,H0201,948722208,Boligblokker,1964,F,Red,2018-01-18T18:05:25.0000000,Simple,A2018-847784,269.18,,Betong,False,
0301,147,311,,,,80787529,Knut Valstads vei 4,0690,OSLO,H0101,,Småhus,1977,F,Red,2018-01-18T17:55:08.0000000,Simple,A2018-847782,296.12,,Tre,False,
5403,11,91,,,,192529344,Stuhrsvei 4,9540,TALVIK,H0101,,Småhus,1952,G,Orange,2018-01-18T17:48:05.0000000,Simple,A2018-847781,384.1,,Mur/tegl,False,
3823,38,27,,,,166299691,Fyresdalsvegen 1995,3870,FYRESDAL,H0101,,Småhus,1959,G,Orange,2018-01-18T17:43:48.0000000,Simple,A2018-847780,577.64,,Tre,False,
1149,147,646,1,,,,Moksheimåsen 38 B,5545,Vormedal,H0101,,Småhus,2009,C,Red,2018-01-18T17:41:24.0000000,Simple,A2018-847779,159.8,,Tre,False,
5057,73,118,,,,,Rømmesveien 121,7168,Lysøysundet,H0101,,Småhus,1970,F,Orange,2018-01-18T17:39:00.0000000,Simple,A2018-847778,314.02,,Tre,False,
4601,26,273,,,,,Nils Langhelles vei 98,5148,Fyllingsdalen,H0101,,Småhus,2000,D,Red,2018-01-18T17:28:01.0000000,Simple,A2018-847776,183.41,,Tre,False,
1579,27,129,1,,,300335640,Auretunvegen 36 B,6408,AUREOSEN,H0101,,Småhus,2013,C,Orange,2018-01-18T17:26:53.0000000,Simple,A2018-847775,154.65,,Tre,False,
3003,1,4163,,,,,Tussefaret 2C,1709,Sarpsborg,H0101,,Småhus,1968,G,Orange,2018-01-18T17:24:47.0000000,Simple,A2018-847773,350.95,,Tre,False,
1517,78,39,,,,20170654,Bautevegen 89,6063,HJØRUNGAVÅG,,,Småhus,2000,D,Orange,2018-01-18T17:23:29.0000000,Simple,A2018-847772,180.2,,Tre,False,
4601,26,273,,,,,Nils Langhelles vei 98,5148,Fyllingsdalen,H0101,,Småhus,1981,E,Orange,2018-01-18T17:23:17.0000000,Simple,A2018-847771,225.99,,Tre,False,
1103,40,700,Delt bolig,,,,Malthaugsvingen 26,4046,Hafsrfjord,H0101,,Småhus,1980,F,Red,2018-01-18T17:19:07.0000000,Simple,A2018-847770,287.94,,Tre,False,
0301,222,123,,,0,0,Mor Go Hjertas Vei 16,0469,"Oslo ",H0502,0,Boligblokker,1949,G,Orange,2018-01-18T17:06:59.0000000,Simple,A2018-847766,336.87,,Mur/tegl,False,
5402,52,149,,,,,Skorsteinen 38,9411,Harstad,H0101,,Småhus,1966,G,Yellow,2018-01-18T16:53:30.0000000,Simple,A2018-847761,365.77,,Tre,False,
0301,146,244,,,13,,Kampheimveien 25b,0685,Oslo,H0101,,Småhus,1954,G,Orange,2018-01-18T16:35:41.0000000,Simple,A2018-847756,359.88,,Tre,False,
4205,81,156,,,,9042695,Nesan 11,4532,ØYSLEBØ,,,Småhus,1978,G,Orange,2018-01-18T16:23:38.0000000,Simple,A2018-847755,465.51,,Betong,False,
4205,51,194,,,,168562012,Skjønefjellveien 17 C,4517,MANDAL,H0101,,Småhus,1976,E,Yellow,2018-01-18T16:21:30.0000000,Simple,A2018-847752,242.52,,Tre,False,
5001,62,301,,,,182282219,Holtermanns veg 19,7031,TRONDHEIM,,950585048,Småhus,1932,G,Orange,2018-01-18T16:09:21.0000000,Simple,A2018-847751,476.42,,Tre,False,
3003,2066,257,,,,13658196,Grålumveien 173,1712,GRÅLUM,H0101,,Småhus,1964,G,Yellow,2018-01-18T15:56:26.0000000,Simple,A2018-847746,313.14,,Tre,False,
5001,39,67,,,,184643634,Skillingsvegen 11 A,7549,TANEM,,,Småhus,1982,F,Red,2018-01-18T15:55:46.0000000,Simple,A2018-847745,268.95,,Tre,False,
3030,77,1657,,,,300350941,Strømsbergveien 13,1467,STRØMMEN,H0101,,Småhus,2014,B,Lightgreen,2018-01-18T15:55:33.0000000,Simple,A2018-847744,85.02,,Betong,False,
3403,20,380,,,,17807382,Galgebergvegen 2 B,2318,HAMAR,H0101,,Småhus,2007,D,Orange,2018-01-18T15:53:57.0000000,Simple,A2018-847743,176.56,,Tre,False,
1868,65,931,,,,190097722,Storgata 84,8430,MYRE,,,Småhus,1935,G,Yellow,2018-01-18T15:47:14.0000000,Simple,A2018-847741,380.02,,Tre,False,
3411,32,9,,,,152474822,Bausbakkvegen 47,2383,BRUMUNDDAL,,,Kontorbygg,1977,G,Red,2018-01-18T15:44:36.0000000,Simple,A2018-847739,312.4,,,False,
3806,121,1386,1,,,8417008,Smedkåsvegen 45,3919,PORSGRUNN,H0101,,Småhus,1968,F,Yellow,2018-01-18T15:44:20.0000000,Simple,A2018-847738,308.76,,Tre,False,
5401,119,2115,,,,,Langsundvegen 8,9010,Tromsø,H0101,,Småhus,1985,F,Orange,2018-01-18T15:43:45.0000000,Simple,A2018-847737,242.74,,Tre,False,
0301,229,127,,,58,,Trondheimsveien 97,0565,Oslo,H0301,948322536,Boligblokker,1942,F,Green,2018-01-18T15:38:48.0000000,Simple,A2018-847735,256.13,,Mur/tegl,False,
3030,16,147,,,,,øyaveien 51b,1900,fetsund,H0101,,Småhus,2014,B,Orange,2018-01-18T15:37:07.0000000,Simple,A2018-847733,129.73,,Tre,False,
3427,44,689,,,,300628054,Idrettsveien 1,2500,TYNSET,,992307986,Småhus,2017,B,Orange,2018-01-18T15:31:11.0000000,Simple,A2018-847732,116.8,,,False,
5001,98,406,,,,,Johnny Peviks veg 47,7022,trondheim,H0101,,Småhus,1988,D,Yellow,2018-01-18T15:22:15.0000000,Simple,A2018-847731,181.97,,Tre,False,
3027,105,126,,,,6824897,Sorenskrivervegen 6 B,2005,RÆLINGEN,,,Småhus,1953,G,Orange,2018-01-18T15:20:02.0000000,Simple,A2018-847730,351.05,,Tre,False,
3035,138,176,,,,151611435,Nyvegen 19,2070,RÅHOLT,,,Småhus,1955,G,Orange,2018-01-18T15:13:39.0000000,Simple,A2018-847727,588.03,,Tre,False,
0301,76,308,66,,,300274519,Hans Nordahls gate 90,0485,OSLO,H0603,,Boligblokker,2014,B,Green,2018-01-18T15:13:25.0000000,Simple,A2018-847726,115.91,,Betong,False,
1563,50,56,,,,181508647,Lykkjevegen 11,6600,SUNNDALSØRA,,,Småhus,1950,B,Green,2018-01-18T15:01:59.0000000,Simple,A2018-847723,122.05,,Tre,False,
3022,86,488,,,,149297669,Løktabakken 2,1440,DRØBAK,,953131277,Boligblokker,1951,G,Red,2018-01-18T14:57:23.0000000,Simple,A2018-847718,298.42,,Mur/tegl,False,
1563,50,56,,,,181508647,Lykkjevegen 11,6600,SUNNDALSØRA,,,Småhus,1950,B,Green,2018-01-18T14:54:17.0000000,Simple,A2018-847717,122.05,,Tre,False,
3030,37,730,,,,19359034,Fjellsetveien 113,2019,SKEDSMOKORSET,,981505611,Boligblokker,2001,E,Red,2018-01-18T14:50:36.0000000,Simple,A2018-847715,190.66,,Betong,False,
1130,47,296,,,,172193552,Irisringen 7,4100,Jørpeland,H0101,,Småhus,1979,F,Orange,2018-01-18T14:50:19.0000000,Simple,A2018-847714,231.95,,Tre,False,
0301,231,425,,,,81315388,Sons gate 5 B,0654,OSLO,,930300454,Boligblokker,1934,G,Red,2018-01-18T14:50:06.0000000,Simple,A2018-847713,396.54,,Betong,False,
5403,38,732,,,,300382695,Sagastien 64 A,9517,ALTA,,,Småhus,2014,B,Orange,2018-01-18T14:48:00.0000000,Simple,A2018-847710,129.44,,Tre,False,
3413,8,38,9,,,300254165,Lars Gjøvikens veg 46,2312,OTTESTAD,H0201,,Boligblokker,2012,D,Orange,2018-01-18T14:46:28.0000000,Simple,A2018-847709,144.09,,Tre,False,
3014,6,51,2,,,,Engen 2,1825,Tomter,H0101,,Boligblokker,2000,E,Orange,2018-01-18T14:43:30.0000000,Simple,A2018-847708,184.88,,Betong,False,
3007,86,804,000,,,,Hønen Terrasse 6,3515,Hønefoss,H0101,913179161,Småhus,1895,E,Orange,2018-01-18T14:40:33.0000000,Simple,A2018-847707,208.69,,Tre,False,
4601,40,1554,7,,,9524533,Tranevegen 74,5238,RÅDAL,H0201,,Småhus,1992,E,Orange,2018-01-18T14:38:08.0000000,Simple,A2018-847704,228.38,,Tre,False,
3440,155,272,57,,,156794295,Lunnstadmyrvegen 216,2636,ØYER,H0101,,Boligblokker,1993,F,Orange,2018-01-18T14:36:26.0000000,Simple,A2018-847703,225.96,,Betong,False,
1563,50,56,,,,181508647,Lykkjevegen 11,6600,SUNNDALSØRA,,,Småhus,1950,B,Green,2018-01-18T14:34:05.0000000,Simple,A2018-847699,122.05,,Tre,False,
3403,1,4776,,,8142,,Furubergvegen 81B,2315,Hamar,H0101,,Småhus,1977,E,Yellow,2018-01-18T14:33:46.0000000,Simple,A2018-847697,229.6,,Tre,False,
1563,50,56,,,,181508647,Lykkjevegen 11,6600,SUNNDALSØRA,,,Småhus,1950,B,Green,2018-01-18T14:29:24.0000000,Simple,A2018-847695,122.05,,Tre,False,
3005,10,118,,,,,Sif-gata 9,3048,Drammen,H0101,,Småhus,1976,G,Red,2018-01-18T14:27:40.0000000,Simple,A2018-847693,341.98,,Tre,False,
1120,3,97,,,,,Bergelandsveien 1,4352,KLEPPE,H0101,,Småhus,1976,F,Orange,2018-01-18T14:27:38.0000000,Simple,A2018-847692,251.64,,Tre,False,
1563,50,56,,,,181508647,Lykkjevegen 11,6600,SUNNDALSØRA,,,Småhus,1950,B,Green,2018-01-18T14:25:33.0000000,Simple,A2018-847691,122.05,,Tre,False,
0301,3,642,73,,,81736952,Messepromenaden 1,0279,OSLO,H0703,,Boligblokker,2006,D,Green,2018-01-18T14:11:06.0000000,Simple,A2018-847687,140.32,,Betong,False,
4202,55,41,,,,300261231,Teisendal 2,4870,FEVIK,H0101,,Småhus,2013,C,Orange,2018-01-18T14:10:31.0000000,Simple,A2018-847685,132.28,,Tre,False,
3028,90,527,,,,150540690,Haresvingen 26,1914,YTRE ENEBAKK,H0101,,Småhus,1980,E,Yellow,2018-01-18T14:07:14.0000000,Simple,A2018-847684,240.67,,Tre,False,
3024,20,782,86,,,17332031,Nadderudveien 88 A,1362,HOSLE,H0301,,Boligblokker,2014,D,Orange,2018-01-18T13:56:14.0000000,Simple,A2018-847683,139.02,,Tre,False,
3003,2062,881,,,,,Åslyveien 10 A,1710,SARPSBORG,H0101,,Småhus,1976,F,Orange,2018-01-18T13:53:35.0000000,Simple,A2018-847681,275.32,,Tre,False,
1563,50,56,,,,181508647,Lykkjevegen 11,6600,SUNNDALSØRA,,,Småhus,1950,G,Orange,2018-01-18T13:46:39.0000000,Simple,A2018-847680,352.94,,Tre,False,
4203,305,474,,,,,Kirkeveien 16,4817,His,H0101,,Småhus,1964,F,Yellow,2018-01-18T13:42:40.0000000,Simple,A2018-847678,267.62,,Tre,False,
0301,87,9,,,,80218362,Selvbyggerveien 44,0591,OSLO,,948677202,Boligblokker,1953,F,Green,2018-01-18T13:41:38.0000000,Simple,A2018-847676,239.67,,Betong,False,
0301,76,285,3,,,300371503,Hans Nordahls gate 78,0485,OSLO,H0101,,Boligblokker,2015,C,Green,2018-01-18T13:37:23.0000000,Simple,A2018-847673,112.25,,Betong,False,
1563,91,32,,,,181521074,Horrvikvegen 205,6620,ÅLVUNDEID,,,Småhus,1960,G,Yellow,2018-01-18T13:37:21.0000000,Simple,A2018-847672,401.47,,Tre,False,
5001,51,183,10,,,,Buckhaugen 13,7046,Trondheim,H0101,,Småhus,1995,E,Orange,2018-01-18T13:36:40.0000000,Simple,A2018-847671,213.17,,Tre,False,
4203,507,1458,,,,0,Hjorteveien 9,4844,ARENDAL,H0101,,Småhus,1974,E,Yellow,2018-01-18T13:34:35.0000000,Simple,A2018-847670,226.66,,Tre,False,
3025,39,2022,54,,,300371123,Lundekroken 14,1396,BILLINGSTAD,H0301,,Boligblokker,2016,C,Green,2018-01-18T13:32:58.0000000,Simple,A2018-847668,120.92,,Betong,False,
5038,19,154,,,,,Tindvegen 87,7654,Verdal,H0101,,Småhus,1934,G,Yellow,2018-01-18T13:29:06.0000000,Simple,A2018-847666,451.46,,Tre,False,
4228,36,167,,,,300061956,Bekkjedalen 37,4440,TONSTAD,H0101,,Småhus,2009,C,Orange,2018-01-18T13:28:50.0000000,Simple,A2018-847664,146.71,,Tre,False,
5001,48,185,,,,,Gamle Jonsvannsveien 105B,7048,Trondheim,H0101,,Småhus,2013,C,Yellow,2018-01-18T13:28:21.0000000,Simple,A2018-847663,133.19,,Tre,False,
3007,57,40,,,,159282325,Frøyas vei 33,3518,HØNEFOSS,H0101,,Småhus,1953,G,Orange,2018-01-18T13:25:38.0000000,Simple,A2018-847661,400.2,,Tre,False,
3005,117,141,,,22,,Brøttet 95,3029,Drammen,H0101,,Småhus,1975,E,Yellow,2018-01-18T13:22:54.0000000,Simple,A2018-847658,236,,Tre,False,
4213,32,22,,,,,Nesverkveien 127,4934,Nesverk,H0101,,Småhus,1844,G,Yellow,2018-01-18T13:18:37.0000000,Simple,A2018-847655,441.04,,Tre,False,
4628,20,254,,,,175802088,Lågaskaret 10,5724,STANGHELLE,H0101,,Småhus,1974,G,Orange,2018-01-18T13:16:45.0000000,Simple,A2018-847654,380.85,,Tre,False,
3025,85,469,2,,,300353840,Bølstadveien 22 A,3430,SPIKKESTAD,H0101,,Småhus,2015,C,Red,2018-01-18T13:08:22.0000000,Simple,A2018-847651,148.94,,Tre,False,
4219,50,273,,,,,Lianvegen 22,4735,Evje,H0101,,Småhus,1970,F,Orange,2018-01-18T13:03:16.0000000,Simple,A2018-847649,271.91,,Tre,False,
3004,439,475,,,,147804415,Styrmannsveien 8,1672,KRÅKERØY,H0101,,Småhus,1967,G,Yellow,2018-01-18T13:00:49.0000000,Simple,A2018-847647,324.07,,Tre,False,
4627,14,224,1,,,22989480,Vinkelfjellet 60A,5308,Kleppestø,H0101,,Småhus,2004,C,Orange,2018-01-18T12:54:03.0000000,Simple,A2018-847643,167.21,,Tre,False,
5001,28,41,,5,,,Brøttemsåsvegen 8,7540,Klæbu,H0101,,Småhus,1984,G,Orange,2018-01-18T12:52:28.0000000,Simple,A2018-847642,306.02,,Tre,False,
0301,214,116,2,,,81695210,Holmboes gate 8,0357,OSLO,,990627789,Hoteller,1960,F,Red,2018-01-18T12:51:05.0000000,Simple,A2018-847639,412.7,,,False,
3036,147,248,8,,,300625401,Lavskrikevegen 16D,2032,MAURA,,,Småhus,2017,B,Orange,2018-01-18T12:50:21.0000000,Simple,A2018-847638,132.46,,Tre,False,
3803,58,61,,,,162065955,Øvre Fjellterrasse 6 A,3157,BARKÅKER,,,Småhus,1976,F,Yellow,2018-01-18T12:49:57.0000000,Simple,A2018-847636,297.88,,Tre,False,
1108,111,278,65,,,22632809,Holbergs gate 33,4306,SANDNES,H0604,,Boligblokker,2007,E,Red,2018-01-18T12:49:52.0000000,Simple,A2018-847635,199.42,,Betong,False,
0301,214,116,2,,,81695210,Holmboes gate 8,0357,OSLO,,990627789,Hoteller,1850,C,Green,2018-01-18T12:46:49.0000000,Simple,A2018-847633,228.7,,,False,
3036,147,248,7,,,300625401,Lavskrikevegen 16C,2032,MAURA,,,Småhus,2017,B,Orange,2018-01-18T12:44:17.0000000,Simple,A2018-847632,132.46,,Tre,False,
5035,102,1005,16,,,24262367,Rikke Moksnes vei 34B,7506,STJØRDAL,,,Boligblokker,2009,E,Red,2018-01-18T12:43:39.0000000,Simple,A2018-847631,170.31,,Tre,False,
3029,106,235,19,,,300429148,Skogblomstveien 24,1470,LØRENSKOG,H0303,,Boligblokker,2015,D,Green,2018-01-18T12:42:01.0000000,Simple,A2018-847630,136.87,,Tre,False,
5031,46,497,,,,300086712,Vidhaugen 103,7550,HOMMELVIK,H0101,,Småhus,2012,C,Orange,2018-01-18T12:41:44.0000000,Simple,A2018-847629,132.48,,Tre,False,
3006,8231,7,,,,,Hengsleveien 34 A,3611,kongsberg,H0101,,Småhus,1997,E,Orange,2018-01-18T12:41:00.0000000,Simple,A2018-847628,220.7,,Tre,False,
3421,33,724,,,,,Fageråsen 364 A,2420,TRYSIL,H0101,,Småhus,2000,D,Orange,2018-01-18T12:40:34.0000000,Simple,A2018-847627,188.87,,Betong,False,
3036,147,248,6,,,300625401,Lavskrikevegen 16 B,2032,MAURA,H0101,998740118,Småhus,2017,B,Orange,2018-01-18T12:40:11.0000000,Simple,A2018-847626,133.44,,Tre,False,
4204,9,22,,,,168131224,Grønnehaven 8,4623,KRISTIANSAND S,H0101,,Småhus,1962,G,Yellow,2018-01-18T12:37:51.0000000,Simple,A2018-847625,342.72,,Mur/tegl,False,
0301,207,147,,,,80468296,Kongens gate 17,0153,OSLO,,960893506,Kontorbygg,1930,E,Green,2018-01-18T12:21:50.0000000,Simple,A2018-847619,186.5,,,True,
5001,51,66,,,,,Brøsetvegen 150 A,7069,Trondheim,H0101,,Småhus,2015,C,Orange,2018-01-18T12:21:05.0000000,Simple,A2018-847617,143.12,,Mur/tegl,False,
3004,205,136,,,,6266576,Konditorveien 9,1619,FREDRIKSTAD,,,Småhus,1954,G,Orange,2018-01-18T12:20:25.0000000,Simple,A2018-847616,442.28,,Mur/tegl,False,
3801,128,522,,,72,,Sentroveien 29 A,3182,Horten,H0201,950652829,Boligblokker,1974,F,Red,2018-01-18T12:18:22.0000000,Simple,A2018-847615,198.77,,Betong,False,
3443,36,319,,,8,,Vestbyvegen 16,2835,Raufoss,H0101,,Småhus,1970,F,Orange,2018-01-18T12:18:09.0000000,Simple,A2018-847614,311.15,,Tre,False,
4627,12,22,,,,,Nyvegen 13,5305,follese,H0101,,Småhus,1899,C,Orange,2018-01-18T12:17:52.0000000,Simple,A2018-847613,137.04,,Tre,False,
5001,51,66,,,,,Brøsetvegen 150 A,7069,Trondheim,H0101,,Småhus,2015,B,Yellow,2018-01-18T12:16:57.0000000,Simple,A2018-847611,124.75,,Mur/tegl,False,
1579,112,151,,,,,Bankvegen 15,6430,Bud,H0101,,Småhus,1953,G,Yellow,2018-01-18T12:14:08.0000000,Simple,A2018-847610,292.82,,Tre,False,
3019,144,159,6,,,300537440,Molvikveien 62,1550,HØLEN,H0101,,Småhus,2016,B,Red,2018-01-18T12:11:51.0000000,Simple,A2018-847609,117.99,,Tre,False,
3036,147,248,5,,,300625401,Lavskrikevegen 16A,2032,MAURA,,998740118,Småhus,2017,B,Orange,2018-01-18T12:08:16.0000000,Simple,A2018-847607,133.44,,Tre,False,
3036,147,248,4,,,300625412,Lavskrikevegen 18D,2032,MAURA,,,Småhus,2017,B,Orange,2018-01-18T12:03:19.0000000,Simple,A2018-847606,140.32,,Tre,False,
3411,765,50,,,,,Gjerluvegen 436,2320,FURNES,H0101,,Småhus,2007,C,Yellow,2018-01-18T12:00:57.0000000,Simple,A2018-847605,151.47,,Tre,False,
3036,147,248,3,,,300625412,Lavskrikevegen 18C,2032,MAURA,,,Småhus,2017,B,Orange,2018-01-18T11:59:46.0000000,Simple,A2018-847604,140.32,,Tre,False,
4643,5,32,,,,,Hagavegen 56,6885,Årdalstangen,H0101,,Småhus,1951,G,Orange,2018-01-18T11:59:16.0000000,Simple,A2018-847602,500.94,,Tre,False,
4624,54,698,,,,12318723,Tøsdalsvegen 9,5210,OS,,917683514,Småhus,1957,G,Orange,2018-01-18T11:54:57.0000000,Simple,A2018-847599,504.2,,Tre,False,
3036,147,248,2,,,300625412,Lavskrikevegen 18B,2032,MAURA,,916829523,Småhus,2017,B,Orange,2018-01-18T11:54:49.0000000,Simple,A2018-847598,141.21,,Tre,False,
1124,34,368,,,,,Joa Alle 61 B,4055,Sola,H0101,,Småhus,1984,E,Yellow,2018-01-18T11:54:35.0000000,Simple,A2018-847596,213.37,,Tre,False,
3036,27,382,19,,,19214273,Prestmosvegen 19 A,2030,NANNESTAD,H0205,,Boligblokker,2006,D,Green,2018-01-18T11:53:10.0000000,Simple,A2018-847594,167.99,,Tre,False,
3811,2,44,,,,,Mauds vei 2 C,3120,Nøtterøy,H0101,,Småhus,1959,G,Orange,2018-01-18T11:51:58.0000000,Simple,A2018-847593,410.32,,Tre,False,
3053,148,155,14,,,157247735,Enggata 5A,3520,JEVNAKER,,,Boligblokker,1970,G,Red,2018-01-18T11:50:22.0000000,Simple,A2018-847591,256.82,,Mur/tegl,False,
3036,147,248,1,,,300625412,Lavskrikevegen 18A,2032,MAURA,,,Småhus,2017,B,Orange,2018-01-18T11:50:20.0000000,Simple,A2018-847590,141.21,,Tre,False,
3020,132,185,,,,148815437,Vardåsveien 24,1400,SKI,,,Småhus,1977,E,Yellow,2018-01-18T11:49:56.0000000,Simple,A2018-847589,254.18,,Tre,False,
3036,147,248,16,,,300625387,Lavskrikevegen 12D,2032,MAURA,,916829523,Småhus,2017,B,Orange,2018-01-18T11:42:00.0000000,Simple,A2018-847587,140.32,,Tre,False,
3806,46,1404,1,,,,Østre Bjørntvedtveg 34C,3917,Porsgrunn,H0101,,Småhus,2004,C,Yellow,2018-01-18T11:41:24.0000000,Simple,A2018-847586,153.88,,Tre,False,
3036,147,248,15,,,300625387,Lavskrikevegen 12C,2032,MAURA,,916829523,Småhus,2017,B,Orange,2018-01-18T11:39:03.0000000,Simple,A2018-847585,140.32,,Tre,False,
3036,147,248,14,,,300625387,Lavskrikevegen 12B,2032,MAURA,,,Småhus,2017,B,Orange,2018-01-18T11:33:57.0000000,Simple,A2018-847583,141.21,,Tre,False,
5001,17,70,,,,,Jakobslivegen 22,7059,Jakobsli,H0101,,Småhus,1974,F,Orange,2018-01-18T11:33:22.0000000,Simple,A2018-847582,274.57,,Tre,False,
3036,147,248,13,,,300625387,Lavskrikevegen 12A,2032,MAURA,,976898575,Småhus,2017,B,Orange,2018-01-18T11:30:22.0000000,Simple,A2018-847581,141.21,,Tre,False,
3036,147,248,12,,,300625397,Lavskrikevegen 14D,2032,MAURA,,947541439,Småhus,2017,B,Orange,2018-01-18T11:26:44.0000000,Simple,A2018-847578,132.46,,Tre,False,
4202,48,352,,,,,Skibberheia 14,4870,Fevik,H0101,,Småhus,1992,E,Orange,2018-01-18T11:23:40.0000000,Simple,A2018-847577,223.16,,Tre,False,
3036,147,248,11,,,300625397,Lavskrikevegen 14C,2032,MAURA,,941964214,Småhus,2017,B,Orange,2018-01-18T11:22:59.0000000,Simple,A2018-847576,132.46,,Tre,False,
3036,147,248,10,,,300625397,Lavskrikevegen 14B,2032,MAURA,,947541439,Småhus,2017,B,Orange,2018-01-18T11:19:23.0000000,Simple,A2018-847575,133.44,,Tre,False,
3036,147,248,9,,,300625397,Lavskrikevegen 14A,2032,MAURA,,941964214,Småhus,2017,B,Orange,2018-01-18T11:15:44.0000000,Simple,A2018-847574,133.44,,Tre,False,
3020,132,185,,,,148815437,Vardåsveien 24,1400,SKI,,,Småhus,1977,E,Yellow,2018-01-18T11:10:03.0000000,Simple,A2018-847571,254.18,,Tre,False,
3004,610,385,1,,,6334660,Borgeveien 42 A,1653,SELLEBAKK,,,Småhus,1991,D,Yellow,2018-01-18T11:09:23.0000000,Simple,A2018-847570,176.63,,Tre,False,
4601,208,150,,,,,Kollåsen 60,5116,Ulset,H0101,,Småhus,1966,G,Yellow,2018-01-18T11:08:14.0000000,Simple,A2018-847569,327.37,,Tre,False,
3014,53,371,,,23,,Høgdveien 6,1813,ASKIM,H0102,958242131,Småhus,1954,G,Orange,2018-01-18T11:02:38.0000000,Simple,A2018-847566,400.16,,Tre,False,
3020,39,565,,,,,Kvernbakken 51,1414,Trollåsen,H0101,,Småhus,1984,B,Red,2018-01-18T11:00:41.0000000,Simple,A2018-847565,115.56,,Tre,False,
1804,138,4012,3,,,,Beiarveien 14,8003,Bodø,H0201,,Småhus,1958,F,Red,2018-01-18T10:55:44.0000000,Simple,A2018-847562,288.15,,Tre,False,
5001,9,502,,,,182145076,Rønningsvegen 18,7045,TRONDHEIM,H0101,,Småhus,1959,G,Red,2018-01-18T10:52:36.0000000,Simple,A2018-847561,440.53,,Tre,False,
3427,44,343,,,,154956794,Furumoveien 13,2500,TYNSET,,,Småhus,1970,G,Orange,2018-01-18T10:46:42.0000000,Simple,A2018-847560,410.54,,Tre,False,
4601,38,132,,,,139455789,Søvikhaugen 34,5251,SØREIDGREND,,,Småhus,1964,B,Orange,2018-01-18T10:41:24.0000000,Simple,A2018-847559,124.88,,Tre,False,
3024,13,308,,,,,Terrasseveien 36A,1363,Bærum,H0101,,Småhus,1981,G,Red,2018-01-18T10:41:15.0000000,Simple,A2018-847557,302.27,,Tre,False,
0301,219,92,6,,,80829744,Geitmyrsveien 27,0171,OSLO,H0106,,Boligblokker,1978,G,Red,2018-01-18T10:40:47.0000000,Simple,A2018-847556,299.74,,Betong,False,
3020,43,78,1,,,300613195,Stangåsveien 9 A,1415,OPPEGÅRD,H0101,,Småhus,2017,B,Orange,2018-01-18T10:18:55.0000000,Simple,A2018-847550,126.32,,Tre,False,
0301,33,1276,,,,,Gaupefaret 23,0773,Oslo,H0101,834596512,Boligblokker,1953,G,Orange,2018-01-18T10:15:52.0000000,Simple,A2018-847548,298.54,,Betong,False,
4204,14,1034,,,,300203086,Svanedamsveien 10,4621,KRISTIANSAND S,,991191402,"Lett industri, verksteder",1985,D,Green,2018-01-18T10:05:31.0000000,Simple,A2018-847540,188.7,,,True,
1505,31,1035,7,,,,Smørsoppen 10 D,6518,Kristiansund,H0101,,Småhus,1992,D,Orange,2018-01-18T10:03:25.0000000,Simple,A2018-847538,176.43,,Tre,False,
4204,14,1034,,,,8898324,Svanedamsveien 10,4621,KRISTIANSAND S,,991191402,Kontorbygg,1985,F,Green,2018-01-18T10:02:26.0000000,Simple,A2018-847537,243.4,,,True,
3024,21,86,17,,,,Magnus Blikstads Vei 9,1362,Hosle,H0203,,Boligblokker,1969,G,Red,2018-01-18T10:01:58.0000000,Simple,A2018-847535,366.95,,Betong,False,
5038,277,162,,,,,Glimmervegen 6,7657,Vinne,H0101,,Småhus,1977,G,Red,2018-01-18T09:43:38.0000000,Simple,A2018-847526,478.2,,Tre,False,
4624,45,163,,,,,torkjelsvegen 50,5209,os,H0101,,Småhus,1997,E,Orange,2018-01-18T09:42:34.0000000,Simple,A2018-847525,211.65,,Tre,False,
4204,151,1865,,,,168168136,Sølvveien 10 B,4629,KRISTIANSAND S,H0101,953393778,Småhus,1964,G,Orange,2018-01-18T09:35:04.0000000,Simple,A2018-847523,351.34,,Tre,False,
4201,15,180,,,,166606152,Heiveien 7 A,4956,RISØR,,946989460,Boligblokker,1973,F,Red,2018-01-18T09:32:22.0000000,Simple,A2018-847522,209.01,,Betong,False,
3034,30,92,,,,6960820,Åkertunet 7,2162,BRÅRUD,H0101,,Småhus,1988,E,Orange,2018-01-18T09:30:28.0000000,Simple,A2018-847521,234.04,,Tre,False,
