Knr;Gnr;Bnr;Snr;Fnr;Andelsnummer;Bygningsnummer;GateAdresse;Postnummer;Poststed;BruksEnhetsNummer;Organisasjonsnummer;Bygningskategori;Byggear;Energikarakter;Oppvarmingskarakter;Utstedelsesdato;TypeRegistrering;Attestnummer;BeregnetLevertEnergiTotaltkWhm2;BeregnetFossilandel;Materialvalg;HarEnergiVurdering;EnergiVurderingDato
301;230;421;186;;;81092729;Smalgangen 23;188;OSLO;H0302;;Boligblokker;1992;E;Green;2022-01-13T19:00:16.0000000;Simple;A2022-1348603;175.08;;Betong;False;
3030;83;110;2;;;23299364;Torvgata 30 A;2000;LILLESTRØM;H0101;;Småhus;2006;D;Orange;2022-01-13T18:49:50.0000000;Simple;A2022-1348602;163.95;;Tre;False;
3411;245;40;;;;;Åshøgdvegen 608;2360;Rudshøgda;H0101;;Småhus;1901;G;Yellow;2022-01-13T18:31:21.0000000;Simple;A2022-1348597;481.17;;Tre;False;
1103;56;1595;1;;;4549112;Rosenkrantz' gate 11;4010;STAVANGER;H0101;;Småhus;1907;G;Orange;2022-01-13T18:29:39.0000000;Simple;A2022-1348596;622.64;;Tre;False;
301;194;709;;;;81396140;Gladvollveien 36 C;1168;OSLO;H0101;;Småhus;1971;E;Yellow;2022-01-13T18:22:30.0000000;Simple;A2022-1348594;201.86;;Betong;False;
3407;67;1134;8;;;;Tordenskjolds gate 7;2821;GJØVIK;H0201;;Boligblokker;2001;D;Red;2022-01-13T18:13:37.0000000;Simple;A2022-1348593;129.72;;Betong;False;
3407;67;1129;27;;;;Tordenskjolds gate 5;2821;GJØVIK;H0305;915014933;Boligblokker;2017;C;Green;2022-01-13T18:11:38.0000000;Simple;A2022-1348592;125.07;;Betong;False;
301;224;31;;;;80550006;Amtmann Meinichs gate 20 C;482;OSLO;H0302;933124169;Boligblokker;1939;F;Green;2022-01-13T18:09:04.0000000;Simple;A2022-1348590;296.3;;Mur/tegl;False;
3407;69;310;;;;155609273;Dårravegen 14;2827;HUNNDALEN;H0101;;Småhus;1952;G;Orange;2022-01-13T18:08:58.0000000;Simple;A2022-1348589;439.4;;Tre;False;
1103;55;88;24;;;4762339;Bergelandsgata 49;4012;STAVANGER;H0202;;Boligblokker;1995;D;Red;2022-01-13T18:02:54.0000000;Simple;A2022-1348588;151.37;;Betong;False;
4204;152;1265;;;55;;Kirkeveien 12 C;4631;Kristiansand;H0201;;Boligblokker;1950;F;Green;2022-01-13T17:41:10.0000000;Simple;A2022-1348586;241.48;;Betong;False;
3025;353;517;;;;21927821;Petterstuveien 12;3475;SÆTRE;H0101;;Småhus;2002;D;Orange;2022-01-13T17:40:00.0000000;Simple;A2022-1348585;169.76;;Betong;False;
3403;1;3539;;;;15466200;Olav Trygvasons gate 67 A;2319;HAMAR;H0201;950129891;Boligblokker;1965;G;Green;2022-01-13T17:26:00.0000000;Simple;A2022-1348581;294.58;;Betong;False;
3002;1;1375;;;;6293573;Ivar Aasens vei 31;1511;MOSS;H0101;;Småhus;1949;G;Orange;2022-01-13T17:14:01.0000000;Simple;A2022-1348578;375.13;;Tre;False;
301;93;127;;;;80231369;Lilloseterveien 13 B;957;OSLO;H0101;;Småhus;1966;F;Yellow;2022-01-13T17:10:06.0000000;Simple;A2022-1348577;273.27;;Tre;False;
3006;7382;3;;0;43;;Kvartsgangen 5;3615;"""Kongsberg """;H0303;954308677;Boligblokker;1970;E;Yellow;2022-01-13T17:09:44.0000000;Simple;A2022-1348575;181.24;;Mur/tegl;False;
301;144;1753;;;;80779283;Godliaveien 17 A;682;OSLO;H0101;;Småhus;1961;G;Orange;2022-01-13T17:08:05.0000000;Simple;A2022-1348574;368.09;;Tre;False;
3029;360;113;;;19;;Nordbygrenda 45;1472;Fjellhamar;H0101;;Småhus;2016;C;Green;2022-01-13T16:45:45.0000000;Simple;A2022-1348570;141.26;;Tre;False;
3028;93;205;;;;150544327;Revefaret 3;1914;YTRE ENEBAKK;H0101;;Småhus;1974;G;Red;2022-01-13T16:40:36.0000000;Simple;A2022-1348568;326.93;;Tre;False;
4601;44;268;2;;;139494156;Osvegen 34 A;5228;NESTTUN;H0201;;Småhus;1956;F;Yellow;2022-01-13T16:40:30.0000000;Simple;A2022-1348567;292.54;;Tre;False;
1101;60;514;;;;9089403;Ruskebakkan 3;4375;HELLVIK;H0101;;Småhus;1985;F;Orange;2022-01-13T16:40:07.0000000;Simple;A2022-1348566;267.04;;Tre;False;
301;27;1061;2;;;80062648;Ekraveien 38;756;OSLO;H0202;;Småhus;1957;G;Orange;2022-01-13T16:37:59.0000000;Simple;A2022-1348564;335.63;;Tre;False;
5402;58;572;;;;11417264;Stordalsveien 5;9407;HARSTAD;H0101;;Småhus;1995;E;Orange;2022-01-13T16:25:30.0000000;Simple;A2022-1348562;237.82;;Tre;False;
1108;101;11;7;;;1A;Dreggveien 1 A;4310;HOMMERSÅK;H0101;;Småhus;2005;D;Red;2022-01-13T16:06:14.0000000;Simple;A2022-1348557;172.57;;Tre;False;
5021;188;65;;;;300411820;Nyrønningsvegen 12;7340;OPPDAL;H0101;;Småhus;2016;C;Orange;2022-01-13T16:00:32.0000000;Simple;A2022-1348556;156.6;;Tre;False;
5401;117;284;;;;190635961;Redervegen 57;9014;TROMSØ;H0101;;Småhus;1969;G;Orange;2022-01-13T15:53:34.0000000;Simple;A2022-1348553;315.25;;Tre;False;
4613;28;95;;;;300831063;Høvringevikvegen 31;5440;MOSTERHAMN;H0101;;Småhus;2022;B;Yellow;2022-01-13T15:50:28.0000000;Simple;A2022-1348551;90.71;;Tre;False;
3805;3020;1044;;;;163034743;Johan Sverdrups gate 4 C;3256;LARVIK;H0301;853366722;Boligblokker;1959;E;Red;2022-01-13T15:40:34.0000000;Simple;A2022-1348547;235.19;;Mur/tegl;False;
1106;39;67;;;;171075564;Ola Flytts gate 6;5527;HAUGESUND;H0101;;Småhus;1913;G;Yellow;2022-01-13T15:30:47.0000000;Simple;A2022-1348542;512.73;;Tre;False;
3025;55;1;10;;;300787808;Bleikervangen 67;1387;ASKER;H0101;;Boligblokker;2021;C;Red;2022-01-13T15:23:26.0000000;Simple;A2022-1348538;123.46;;Betong;False;
1119;26;994;7;;;21914592;Kvimarka 59;4365;NÆRBØ;H0101;;Boligblokker;2002;E;Orange;2022-01-13T15:21:07.0000000;Simple;A2022-1348536;195.63;;Tre;False;
1103;57;70;;;16;;Armauer Hansens vei 42 D;4019;Stavanger;H0101;;Småhus;1952;G;Orange;2022-01-13T15:17:17.0000000;Simple;A2022-1348533;359.1;;Tre;False;
4601;46;93;;;;139501128;Ulsmågåsen 41;5224;NESTTUN;H0101;;Småhus;1958;F;Orange;2022-01-13T15:13:05.0000000;Simple;A2022-1348530;327.71;;Tre;False;
1124;7;129;53;;;9272593;Risabergvegen 84 H;4056;TANANGER;H0401;;Boligblokker;1983;F;Orange;2022-01-13T15:07:57.0000000;Simple;A2022-1348526;218.7;;Betong;False;
3018;73;55;1;;;300486614;Turulia 1;1592;VÅLER I ØSTFOLD;U0101;;Småhus;2017;B;Orange;2022-01-13T15:06:49.0000000;Simple;A2022-1348524;133.7;;Tre;False;
4621;273;48;34;;;300718014;Klypeteigen 28;5713;VOSSESTRAND;H0203;;Boligblokker;2019;C;Orange;2022-01-13T15:03:25.0000000;Simple;A2022-1348522;128.95;;Tre;False;
4205;454;94;2;;;300462566;Presthusveien 20;4521;LINDESNES;H0101;;Småhus;2014;B;Red;2022-01-13T15:02:03.0000000;Simple;A2022-1348521;130.94;;Tre;False;
3020;96;54;;;;148811768;Valtoppveien 4;1425;SKI;H0101;;Småhus;1973;G;Orange;2022-01-13T15:01:32.0000000;Simple;A2022-1348520;335.16;;Tre;False;
5001;85;255;;;;;Utleirmark 16;7038;Trondheim;H0101;;Småhus;1973;F;Orange;2022-01-13T14:54:03.0000000;Simple;A2022-1348517;272.35;;Tre;False;
4223;23;902;;;;300725897;Løvetannvegen 43;4706;VENNESLA;H0101;;Småhus;2019;B;Orange;2022-01-13T14:53:24.0000000;Simple;A2022-1348516;113.33;;Tre;False;
5001;49;215;45;;;300535396;Stokkbekken 138;7048;TRONDHEIM;H0402;;Boligblokker;2017;C;Green;2022-01-13T14:50:29.0000000;Simple;A2022-1348514;113.36;;Tre;False;
5001;323;711;;;;;Tonstadbrinken 23;7091;Tiller;H0101;;Småhus;1977;F;Orange;2022-01-13T14:50:29.0000000;Simple;A2022-1348515;280.55;;Tre;False;
3005;237;38;;;;193193005;Lysakerveien 10;3055;KROKSTADELVA;H0101;;Småhus;1974;F;Red;2022-01-13T14:49:58.0000000;Simple;A2022-1348513;254.64;;Tre;False;
3030;45;39;8;;;;Brånåsveien 84;2019;Skedsmokorset;H0101;;Småhus;2014;B;Orange;2022-01-13T14:49:33.0000000;Simple;A2022-1348512;137.07;;Tre;False;
3407;67;637;;;;155597755;Bjørnsons gate 9;2821;GJØVIK;H0202;954490610;Boligblokker;1951;F;Red;2022-01-13T14:46:01.0000000;Simple;A2022-1348510;247.56;;Betong;False;
3003;1112;1;;106;;300151486;Bussevika 14;1747;SKJEBERG;H0101;;Småhus;2011;C;Orange;2022-01-13T14:44:25.0000000;Simple;A2022-1348509;142.34;;Tre;False;
301;128;48;;;235;;Aud Schønemanns vei 13;576;Oslo;H0201;;Småhus;1919;G;Orange;2022-01-13T14:34:40.0000000;Simple;A2022-1348507;480.44;;Mur/tegl;False;
4601;206;267;;;;;Flaktveitgeila 50;5135;Flaktveit;H0101;;Småhus;1980;F;Orange;2022-01-13T14:34:14.0000000;Simple;A2022-1348505;304.76;;Tre;False;
301;187;324;18;;;81778132;Mina Beiteplukksvei 155 A;1272;OSLO;H0301;;Boligblokker;2005;E;Green;2022-01-13T14:31:33.0000000;Simple;A2022-1348503;196.72;;Tre;False;
3005;20;642;;;;;Bamse brakars vei 7;3042;Drammen;H0101;;Småhus;1986;E;Yellow;2022-01-13T14:24:07.0000000;Simple;A2022-1348499;197.99;;Tre;False;
4601;7;251;2;;;300554737;Øvre Sædalsvegen 163 B;5099;BERGEN;H0101;;Småhus;2017;B;Orange;2022-01-13T14:21:51.0000000;Simple;A2022-1348498;103.25;;Tre;False;
1103;58;1569;;;;4602277;Halfdan Kjerulfs vei 10;4023;STAVANGER;H0101;;Småhus;1977;F;Orange;2022-01-13T14:15:09.0000000;Simple;A2022-1348497;272.6;;Tre;False;
1108;37;627;;;;13831866;Sandvikbakken 28;4329;SANDNES;H0502;947181408;Boligblokker;1990;D;Red;2022-01-13T14:14:59.0000000;Simple;A2022-1348496;164.58;;Betong;False;
5037;275;471;;;;;Engvegen 15;7604;LEVANGER;H0101;;Småhus;1968;F;Yellow;2022-01-13T14:08:28.0000000;Simple;A2022-1348495;259.45;;Tre;False;
301;209;411;23;;;80911467;Welhavens gate 2 B;166;OSLO;H0401;;Boligblokker;1984;F;Orange;2022-01-13T13:57:18.0000000;Simple;A2022-1348493;242.47;;Betong;False;
301;216;238;23;;;80528132;Thereses gate 47 A;354;OSLO;H0601;;Boligblokker;1985;G;Orange;2022-01-13T13:50:11.0000000;Simple;A2022-1348490;306.32;;Tre;False;
5059;432;61;;;;183967126;Løkkenveien 171;7332;LØKKEN VERK;H0101;;Småhus;1908;G;Yellow;2022-01-13T13:40:26.0000000;Simple;A2022-1348488;419.43;;Tre;False;
1120;10;238;3;;;24241424;Snarvegen 24;4353;KLEPP STASJON;H0201;;Boligblokker;2006;D;Red;2022-01-13T13:32:40.0000000;Simple;A2022-1348486;142.22;;Tre;False;
5058;59;12;;;;183651811;Hubakkvegen 13 B;7170;ÅFJORD;K0101;;Småhus;1991;D;Yellow;2022-01-13T13:32:03.0000000;Simple;A2022-1348485;190.21;;Tre;False;
1121;28;739;1;;;24712540;Floen 15;4355;KVERNALAND;H0101;;Småhus;2008;C;Red;2022-01-13T13:25:45.0000000;Simple;A2022-1348482;156.03;;Tre;False;
4202;200;364;;;;166737761;Arendalsveien 17;4878;GRIMSTAD;H0101;;Småhus;1926;G;Orange;2022-01-13T13:25:19.0000000;Simple;A2022-1348480;398.58;;Tre;False;
3004;717;75;;;;6473857;Østbakken 8;1667;ROLVSØY;H0101;;Småhus;1984;E;Yellow;2022-01-13T13:19:26.0000000;Simple;A2022-1348478;231.39;;Tre;False;
3003;1;3431;;;;363243;St. Hansveien 15;1727;SARPSBORG;H0302;948803585;Boligblokker;1962;G;Green;2022-01-13T13:18:41.0000000;Simple;A2022-1348477;292.14;;Mur/tegl;False;
3802;127;24;3;;;193728707;Langgaten 9;3080;HOLMESTRAND;H0201;919688718;Småhus;2001;C;Orange;2022-01-13T13:17:57.0000000;Simple;A2022-1348476;180.08;;Tre;False;
1130;31;90;;;;300782719;Smiursbakken 5 B;4120;TAU;H0101;;Småhus;2019;F;Yellow;2022-01-13T13:16:16.0000000;Simple;A2022-1348474;297.98;;Tre;False;
1103;38;76;41;;;300719094;Ragbakken 2 C;4042;HAFRSFJORD;H0101;;Boligblokker;2021;B;Red;2022-01-13T13:16:15.0000000;Simple;A2022-1348473;113.89;;Betong;False;
301;225;83;16;;;;Fagerheimgata 20 A;475;OSLO;H0402;;Boligblokker;1954;F;Red;2022-01-13T13:11:14.0000000;Simple;A2022-1348471;223.84;;Betong;False;
301;159;131;;;21;;Steinspranget 26;1156;Oslo;H0102;;Boligblokker;1958;G;Orange;2022-01-13T13:06:18.0000000;Simple;A2022-1348470;381.57;;Mur/tegl;False;
301;33;1645;;;;0;Dalsveien 52 C;775;Oslo;H0101;;Småhus;1968;G;Red;2022-01-13T13:04:53.0000000;Simple;A2022-1348468;437.08;;Tre;False;
1149;15;996;;;;;rabbenvegen 4;4270;Åkrehamn;H0101;;Småhus;1967;G;Yellow;2022-01-13T13:03:32.0000000;Simple;A2022-1348466;282.33;;Tre;False;
5037;275;247;;;;185711706;Skolevegen 2;7604;LEVANGER;H0101;;Småhus;1954;G;Orange;2022-01-13T13:01:50.0000000;Simple;A2022-1348465;314.82;;Tre;False;
301;164;13;;;234;;Bølerlia 14;691;OSLO;H0401;;Boligblokker;1956;G;Green;2022-01-13T12:59:07.0000000;Simple;A2022-1348462;378.96;;Betong;False;
3020;137;697;;;;300197810;Finstad hageby 167;1423;SKI;H0101;;Småhus;2011;C;Green;2022-01-13T12:56:31.0000000;Simple;A2022-1348460;143;;Tre;False;
1505;5;322;;;;12649851;Makrellsvingen 35;6515;KRISTIANSUND N;H0302;853982202;Boligblokker;1975;E;Red;2022-01-13T12:56:15.0000000;Simple;A2022-1348459;182.92;;Betong;False;
1824;117;204;;;;187952271;Teistevegen 3;8665;MOSJØEN;H0101;;Småhus;1978;E;Yellow;2022-01-13T12:54:32.0000000;Simple;A2022-1348456;228.12;;Tre;False;
301;76;308;121;;;300274519;Hans Nordahls gate 88;485;OSLO;H1203;;Boligblokker;2014;D;Green;2022-01-13T12:45:06.0000000;Simple;A2022-1348454;141.16;;Betong;False;
4205;99;252;;;;20680687;Lagmannsveien 9;4519;HOLUM;H0101;;Småhus;2007;D;Orange;2022-01-13T12:29:38.0000000;Simple;A2022-1348451;213.71;;Tre;False;
1121;2;953;17;;;;""" Ommundsvegen 5""";4344;BRYNE;H0101;;Småhus;2020;B;Orange;2022-01-13T12:27:33.0000000;Simple;A2022-1348449;131.74;;Tre;False;
1120;1;871;;;;171711916;Kleppemarka 1;4351;KLEPPE;H0101;;Småhus;2013;B;Orange;2022-01-13T12:24:44.0000000;Simple;A2022-1348447;130.1;;Tre;False;
5041;60;2;;;;;Imsdalsvegen 1317;7760;Snåsa;H0101;;Småhus;1890;G;Yellow;2022-01-13T12:21:49.0000000;Simple;A2022-1348446;423.06;;Tre;False;
3804;133;132;;;;;dåpaløkka 13 d;3231;sandefjord;H0101;;Småhus;1982;G;Orange;2022-01-13T12:21:20.0000000;Simple;A2022-1348445;325.91;;Tre;False;
3024;19;1266;;;;100B;Bjerkelundsveien 100B;1357;Bekkestua;H0101;;Småhus;1989;F;Orange;2022-01-13T12:20:45.0000000;Simple;A2022-1348444;234.95;;Tre;False;
1124;3;994;;;;9269258;Frøsholmvegen 6;4056;TANANGER;H0101;;Småhus;1988;D;Yellow;2022-01-13T12:13:22.0000000;Simple;A2022-1348441;194.87;;Tre;False;
3020;125;143;;;;148832587;Ringen 11;1405;LANGHUS;H0101;;Småhus;1953;G;Orange;2022-01-13T12:11:24.0000000;Simple;A2022-1348440;466.04;;Tre;False;
1149;112;302;;;;11912621;Portabakken 2;5541;KOLNES;H0101;;Småhus;1925;G;Yellow;2022-01-13T11:57:22.0000000;Simple;A2022-1348437;447.14;;Tre;False;
4203;436;266;;;;;Arnt B Andersens vei 4;4824;Bjorbekk;H0101;;Småhus;1960;F;Orange;2022-01-13T11:48:23.0000000;Simple;A2022-1348433;275.5;;Tre;False;
4621;42;206;;;;9739769;Seimsbardet 15;5704;voss;H0101;;Småhus;1996;E;Orange;2022-01-13T11:43:39.0000000;Simple;A2022-1348431;212.36;;Tre;False;
1108;69;3096;2;;;;Kari Trestakks vei 10 B;4314;SANDNES;H0101;;Småhus;2018;B;Red;2022-01-13T11:43:15.0000000;Simple;A2022-1348430;129.3;;Tre;False;
3024;19;13;52;;;300521901;Gamle Ringeriksvei 36 B;1357;BEKKESTUA;H0504;;Boligblokker;2016;B;Green;2022-01-13T11:33:55.0000000;Simple;A2022-1348424;108.38;;Betong;False;
5001;103;342;;;;182302155;Sigrid Johansens veg 10 C;7025;TRONDHEIM;;;Småhus;1950;G;Red;2022-01-13T11:33:37.0000000;Simple;A2022-1348423;567.33;;Tre;False;
4611;10;81;;;;9601384;Tongane 24;5590;ETNE;;913545753;"""Lett industri";" verksteder""";1995;E;Red;2022-01-13T11:32:17.0000000;Simple;A2022-1348422;294.03;;Betong;False
1119;26;195;;;;171552478;Bølia 7;4365;NÆRBØ;H0101;;Småhus;1965;F;Yellow;2022-01-13T11:31:11.0000000;Simple;A2022-1348421;263.73;;Tre;False;
4602;26;77;;;;176585919;Jakob Sandevegen 26;6907;FLORØ;H0101;;Småhus;1972;E;Yellow;2022-01-13T11:30:38.0000000;Simple;A2022-1348420;227.17;;Tre;False;
4627;9;482;2;;;;Krokåsvegen 59 A;5308;KLEPPESTØ;H0101;989237810;Småhus;2021;B;Red;2022-01-13T11:29:47.0000000;Simple;A2022-1348418;113.8;;Tre;False;
1103;6;929;;;;;Sagafjords vei 216;4085;Hundvåg;H0101;;Småhus;2017;B;Green;2022-01-13T11:28:08.0000000;Simple;A2022-1348416;79.64;;Tre;False;
4204;96;609;;;;21351989;Odderheisløyfen 109;4639;KRISTIANSAND S;H0101;;Småhus;2005;D;Red;2022-01-13T11:24:47.0000000;Simple;A2022-1348414;183.74;;Tre;False;
5055;70;35;;;;183143085;Nordliveien 202;7200;KYRKSÆTERØRA;;;Småhus;1977;F;Yellow;2022-01-13T11:22:58.0000000;Simple;A2022-1348412;337.05;;Tre;False;
1507;32;538;2;;;300593778;Brusdalsvegen 155;6011;ÅLESUND;H0201;;Småhus;2019;B;Orange;2022-01-13T11:22:31.0000000;Simple;A2022-1348411;107.17;;Tre;False;
3407;67;1430;;;;;Hans Mustads gate 19 E;2821;Gjøvik;H0101;;Småhus;1996;E;Orange;2022-01-13T11:21:57.0000000;Simple;A2022-1348410;228.19;;Tre;False;
3035;96;419;;;;300794047;Nord-Ladderudvegen 83 E;2070;RÅHOLT;H0101;988356905;Småhus;2022;B;Orange;2022-01-13T11:19:53.0000000;Simple;A2022-1348409;125.09;;Tre;False;
3035;96;419;;;;300794047;Nord-Ladderudvegen 83 E;2070;RÅHOLT;H0101;988356905;Småhus;2022;B;Orange;2022-01-13T11:18:08.0000000;Simple;A2022-1348408;124.86;;Tre;False;
1833;20;1285;;;3;C;Lars Meyers gate 23;8622;"""Mo i Rana """;H0103;917355150;Boligblokker;2021;D;Green;2022-01-13T11:17:54.0000000;Simple;A2022-1348407;139.46;;Betong;False;
3035;96;419;;;;300794047;Nord-Ladderudvegen 83 E;2070;RÅHOLT;H0101;988356905;Småhus;2022;B;Orange;2022-01-13T11:16:34.0000000;Simple;A2022-1348406;124.86;;Tre;False;
4627;9;482;1;;;;Krokåsvegen 59 B;5308;KLEPPESTØ;H0101;936558585;Småhus;2021;B;Red;2022-01-13T11:15:06.0000000;Simple;A2022-1348405;113.8;;Tre;False;
4602;26;77;;;;176585919;Jakob Sandevegen 26;6907;FLORØ;U0101;;Småhus;1972;F;Yellow;2022-01-13T11:14:47.0000000;Simple;A2022-1348404;246.03;;Tre;False;
3035;96;419;;;;300794047;Nord-Ladderudvegen 83 E;2070;RÅHOLT;H0101;988356905;Småhus;2022;B;Orange;2022-01-13T11:14:40.0000000;Simple;A2022-1348403;124.86;;Tre;False;
1149;5;654;;;;300537090;Moldbakkane 18 A;4276;VEAVÅGEN;H0101;;Småhus;2017;B;Red;2022-01-13T11:13:25.0000000;Simple;A2022-1348402;118.76;;Tre;False;
3035;96;419;;;;300794047;Nord-Ladderudvegen 83 E;2070;RÅHOLT;H0101;988356905;Småhus;2022;B;Orange;2022-01-13T11:12:30.0000000;Simple;A2022-1348401;125.09;;Tre;False;
3035;96;419;;;;300794047;Nord-Ladderudvegen 83 E;2070;RÅHOLT;H0101;988356905;Småhus;2022;B;Orange;2022-01-13T11:06:45.0000000;Simple;A2022-1348398;129.44;;Tre;False;
3035;96;419;;;;300794047;Nord-Ladderudvegen 83 E;2070;RÅHOLT;H0101;988356905;Småhus;2022;B;Orange;2022-01-13T11:04:14.0000000;Simple;A2022-1348396;126.74;;Tre;False;
301;6;298;8;;;81743010;Bestumveien 2 M;281;OSLO;H0101;;Boligblokker;1953;G;Orange;2022-01-13T11:03:17.0000000;Simple;A2022-1348394;363;;Betong;False;
5033;188;302;;;;300821901;Sylsjøvegen 154;7590;TYDAL;H0101;;Småhus;2021;C;Orange;2022-01-13T10:59:07.0000000;Simple;A2022-1348393;162.36;;Tre;False;
3411;1;392;44;;;;Tårnvegen 47;2380;Brumunddal;H0404;;Boligblokker;2021;D;Green;2022-01-13T10:49:59.0000000;Simple;A2022-1348389;125.05;;Tre;False;
3017;91;60;;;;6519938;Andersrødbakken 24;1642;SALTNES;H0101;;Småhus;1990;E;Orange;2022-01-13T10:48:40.0000000;Simple;A2022-1348388;292.98;;Tre;False;
3035;96;419;;;;300794047;Nord-Ladderudvegen 83 E;2070;RÅHOLT;H0101;988356905;Småhus;2022;B;Orange;2022-01-13T10:44:15.0000000;Simple;A2022-1348386;126.99;;Tre;False;
1103;38;2483;;;;4775155;Jernalderveien 32;4041;HAFRSFJORD;H0305;970894861;Boligblokker;1996;E;Red;2022-01-13T10:37:50.0000000;Simple;A2022-1348383;178.9;;Mur/tegl;False;
5038;38;101;;;;;Leinsmoen 35 A;7655;Verdal;H0101;;Småhus;2019;C;Orange;2022-01-13T10:37:11.0000000;Simple;A2022-1348382;134.53;;Tre;False;
3413;345;41;;;;;Lekvolden 3E;2330;Vallset;H0101;;Småhus;2003;C;Yellow;2022-01-13T10:35:48.0000000;Simple;A2022-1348379;149.16;;Tre;False;
3035;96;419;;;;300794047;Nord-Ladderudvegen 83 E;2070;RÅHOLT;H0101;988356905;Småhus;2022;B;Orange;2022-01-13T10:35:28.0000000;Simple;A2022-1348378;129.44;;Tre;False;
5007;65;1813;;;;;Almenningen 32;7802;Namsos;H0101;;Småhus;2009;C;Yellow;2022-01-13T10:34:02.0000000;Simple;A2022-1348376;137.43;;Tre;False;
3014;59;43;2;;;300483237;Gartneriveien 25;1811;ASKIM;H0201;;Småhus;2016;B;Red;2022-01-13T10:33:29.0000000;Simple;A2022-1348375;128.68;;Tre;False;
3804;46;292;;;;162430920;Midtveien 4 C;3225;SANDEFJORD;H0101;947534033;Småhus;1958;G;Orange;2022-01-13T10:21:57.0000000;Simple;A2022-1348366;336.72;;Tre;False;
5037;275;807;;;;;Skolevegen 42;7604;Levanger;H0101;;Småhus;1991;D;Yellow;2022-01-13T10:19:27.0000000;Simple;A2022-1348363;181.27;;Tre;False;
4228;9;6;;30;;263583;Myraleidet 7;4443;TJØRHOM;H0101;;Småhus;2005;D;Orange;2022-01-13T10:17:47.0000000;Simple;A2022-1348362;198.5;;Tre;False;
4611;10;81;;;;9601384;Tongane 24;5590;ETNE;;913545753;"""Lett industri";" verksteder""";1995;G;Red;2022-01-13T10:08:03.0000000;Simple;A2022-1348356;951.61;;Betong;False
3014;53;106;1;;5;;Møllegata 9;1811;Askim;H0203;991969527;Boligblokker;2007;D;Red;2022-01-13T10:06:47.0000000;Simple;A2022-1348354;141.88;;Betong;False;
3050;146;96;;;;300746268;Glimmervegen 52;3623;LAMPELAND;H0101;;Småhus;2019;D;Orange;2022-01-13T10:05:31.0000000;Simple;A2022-1348353;177.83;;Tre;False;
1804;138;4296;;;21;;Langsida 36;8008;Bodø;H0101;960553586;Småhus;1992;E;Orange;2022-01-13T10:02:01.0000000;Simple;A2022-1348351;234.66;;Tre;False;
3005;212;239;6;;;300734935;Hvitveisbakken 18 F;3050;MJØNDALEN;H0201;;Boligblokker;2020;D;Orange;2022-01-13T10:00:34.0000000;Simple;A2022-1348350;139.4;;Tre;False;
301;94;526;103;;;80232217;Bergensveien 4 A;963;OSLO;H0620;;Boligblokker;1962;G;Green;2022-01-13T09:51:09.0000000;Simple;A2022-1348347;327.91;;Betong;False;
4203;35;30;;;;;Birkeneslia 8;4760;Birkeneslia 8;H0101;;Småhus;1968;G;Yellow;2022-01-13T09:49:58.0000000;Simple;A2022-1348346;323.64;;Tre;False;
4627;12;145;26;;;23006383;Hetlevikvegen 89;5304;HETLEVIK;H0301;;Boligblokker;2007;E;Red;2022-01-13T09:49:46.0000000;Simple;A2022-1348345;153.23;;Tre;False;
5403;38;777;;;;192590582;Aspemyra 40;9517;ALTA;H0101;;Småhus;1949;D;Orange;2022-01-13T09:49:28.0000000;Simple;A2022-1348344;161.22;;Tre;False;
1505;138;620;;;;300848640;Nygårdsvegen 64;6520;FREI;H0101;;Småhus;2021;B;Red;2022-01-13T09:47:27.0000000;Simple;A2022-1348342;124.26;;Tre;False;
3003;1;318;;;203;;Hals gate 16;1707;Sarpsborg;H0203;;Boligblokker;1996;D;Red;2022-01-13T09:47:23.0000000;Simple;A2022-1348341;148.41;;Betong;False;
4611;10;81;;;;9599770;Tongane 24;5590;ETNE;;913545753;Forretningsbygg;1993;F;Red;2022-01-13T09:19:56.0000000;Simple;A2022-1348338;361.06;;Betong;False;
5401;118;1467;27;;;22374907;Stallovegen 102;9016;TROMSØ;H0201;;Boligblokker;2004;D;Red;2022-01-13T09:10:01.0000000;Simple;A2022-1348337;156.58;;Betong;False;
3001;141;6;;;35;;Rodeløkka 3;1778;Halden;H 0605;948542242;Boligblokker;1972;E;Red;2022-01-13T09:06:56.0000000;Simple;A2022-1348335;188.83;;Betong;False;
5014;26;211;;;;300825495;Steinfjærveien 83;7270;DYRVIK;H0101;;Småhus;2021;C;Orange;2022-01-13T09:06:26.0000000;Simple;A2022-1348334;139.12;;Tre;False;
3405;67;226;;;;;Blåklokkevegen 67;2611;Lillehammer;H0101;;Småhus;1984;F;Orange;2022-01-13T09:02:35.0000000;Simple;A2022-1348333;310.45;;Tre;False;
3407;67;207;;;;155663448;Trondhjemsvegen 60;2819;GJØVIK;H0101;;Småhus;1976;F;Orange;2022-01-13T08:59:35.0000000;Simple;A2022-1348331;266.34;;Tre;False;
3004;300;1312;18;;;300696682;Tordenskiolds gate 9 D;1606;FREDRIKSTAD;H0206;986471081;Boligblokker;2020;C;Green;2022-01-13T08:45:21.0000000;Simple;A2022-1348326;101.54;;Betong;False;
301;31;370;91;;;80999453;Hofftunet 13;377;OSLO;H0101;;Boligblokker;1988;F;Orange;2022-01-13T08:41:33.0000000;Simple;A2022-1348324;227.12;;Betong;False;
